pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,8/16/2023,96.1,-1.43,6.95,"Verlander, Justin",624585,434378,,ball,,,,,13,Jorge Soler walks.   Jon Berti to 2nd.,R,R,R,MIA,HOU,B,,,0,0,2023,-0.54,1.78,-1.34,2.18,,,542932,2,4,Bot,,,,,455117,,,1.46422062,-139.5069234,-11.0252224,-7.384499734,31.83371086,-6.647167072,3.78,1.81,,,,95.9,2597,6.3,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.19,,,,,,,,42,1,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,199,0,0.025
SL,8/16/2023,91,-1.41,6.94,"Verlander, Justin",542932,434378,force_out,hit_into_play,,,,,9,"Jon Berti grounds into a force out, second baseman Jose Altuve to shortstop Jeremy Pena.   Jake Burger scores.    Jesus Sanchez scores.    Nick Fortes out at 2nd.    Jon Berti to 1st.  Throwing error by shortstop Jeremy Pena.",R,R,R,MIA,HOU,X,4,ground_ball,0,2,2023,0.07,0.45,0.48,1.48,669394,660821,663743,1,4,Bot,148.22,147.85,,,455117,,,4.561338732,-132.3508863,-8.72357127,-0.104341401,27.65908204,-25.27064803,3.33,1.56,16,96.8,-4,90.5,2650,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.52,0.329,0.316,0,1,0,0,2,41,3,Slider,2,6,2,6,6,4,4,6,Standard,Standard,178,0.039,-0.451
FF,8/16/2023,96.5,-1.07,6.93,"Verlander, Justin",542932,434378,,called_strike,,,,,8,"Jon Berti grounds into a force out, second baseman Jose Altuve to shortstop Jeremy Pena.   Jake Burger scores.    Jesus Sanchez scores.    Nick Fortes out at 2nd.    Jon Berti to 1st.  Throwing error by shortstop Jeremy Pena.",R,R,R,MIA,HOU,S,,,0,1,2023,-0.55,1.69,0.18,1.94,669394,660821,663743,1,4,Bot,,,,,455117,,,4.549588292,-140.045202,-11.47653054,-8.289729926,32.28818233,-7.534491079,3.56,1.66,,,,96.3,2557,6.4,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.11,,,,,,,,41,2,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,203,0,-0.219
FF,8/16/2023,96.3,-1.53,6.94,"Verlander, Justin",542932,434378,,foul,,,,,5,"Jon Berti grounds into a force out, second baseman Jose Altuve to shortstop Jeremy Pena.   Jake Burger scores.    Jesus Sanchez scores.    Nick Fortes out at 2nd.    Jon Berti to 1st.  Throwing error by shortstop Jeremy Pena.",R,R,R,MIA,HOU,S,,,0,0,2023,-0.82,1.6,-0.1,2.76,669394,660821,663743,1,4,Bot,,,,,455117,,,5.590764583,-139.8563302,-9.016564722,-12.05307192,33.8797564,-9.274947626,3.33,1.56,163,76.1,16,95.2,2549,5.9,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.57,,,,,,,,41,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,203,0,-0.137
CU,8/16/2023,78,-1.77,6.91,"Verlander, Justin",663743,434378,single,hit_into_play,,,,,8,Nick Fortes singles on a ground ball to left fielder Chas McCormick.   Jake Burger to 3rd.    Jesus Sanchez to 2nd.,R,R,R,MIA,HOU,X,7,ground_ball,0,0,2023,0.95,-1.01,-0.03,1.84,,669394,660821,1,4,Bot,81.72,111.73,,,455117,,,1.968091273,-113.5417686,-2.077615494,7.764435703,23.28534725,-40.62355091,3.21,1.52,108,89.8,5,77.2,2757,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.53,0.426,0.383,0.9,1,1,0,4,40,1,Curveball,2,6,2,6,6,2,2,6,Standard,Standard,34,0.06,0.942
CH,8/16/2023,86.7,-1.94,6.76,"Verlander, Justin",660821,434378,single,hit_into_play,,,,,7,Jesus Sanchez singles on a ground ball to left fielder Chas McCormick.   Jake Burger to 2nd.,R,L,R,MIA,HOU,X,7,ground_ball,0,1,2023,-1.3,0.75,-0.61,1.55,,,669394,1,4,Bot,57.7,138.17,,,455117,,,5.77479914,-125.9934924,-7.735622954,-15.02083439,25.62601957,-22.77534403,3.44,1.65,122,67.6,14,86.1,1902,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.53,0.411,0.395,0.9,1,1,0,2,39,2,Changeup,2,6,2,6,6,2,2,6,Standard,Standard,230,0.034,0.539
FF,8/16/2023,95.8,-1.59,6.84,"Verlander, Justin",660821,434378,,foul,,,,,4,Jesus Sanchez singles on a ground ball to left fielder Chas McCormick.   Jake Burger to 2nd.,R,L,R,MIA,HOU,S,,,0,0,2023,-0.94,1.49,-0.48,2.35,,,669394,1,4,Bot,,,,,455117,,,5.002710492,-139.0628065,-9.46358406,-13.27607501,33.6183721,-10.84646011,3.44,1.65,236,77.4,29,94.7,2505,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.51,,,,,,,,39,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,208,0,-0.049
SL,8/16/2023,87.9,-1.66,6.79,"Verlander, Justin",650559,434378,field_out,hit_into_play,,,,,14,Bryan De La Cruz lines out to right fielder Kyle Tucker.,R,R,R,MIA,HOU,X,9,line_drive,2,2,2023,0.28,0.36,1.07,2.34,,,669394,0,4,Bot,174.56,98.38,,,455117,,,5.993451111,-127.8466164,-5.385260365,1.831268513,26.3915292,-27.29264738,3.3,1.61,278,94.5,14,87.1,2539,5.8,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.67,0.929,0.905,0,1,0,0,4,38,5,Slider,2,6,2,6,6,2,2,6,Standard,Standard,154,-0.03,-0.325
FF,8/16/2023,94.9,-1.32,6.92,"Verlander, Justin",650559,434378,,foul,,,,,12,Bryan De La Cruz lines out to right fielder Kyle Tucker.,R,R,R,MIA,HOU,S,,,2,1,2023,-0.35,1.55,0.59,3.67,,,669394,0,4,Bot,,,,,455117,,,5.724136773,-137.8878061,-6.212543734,-5.87181249,33.32590989,-11.18085625,3.3,1.61,226,84.3,67,93.8,2511,5.9,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.59,,,,,,,,38,4,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,200,0,-0.083
FF,8/16/2023,95.4,-1.36,6.94,"Verlander, Justin",650559,434378,,ball,,,,,11,Bryan De La Cruz lines out to right fielder Kyle Tucker.,R,R,R,MIA,HOU,B,,,1,1,2023,-0.66,1.55,-0.3,5.46,,,669394,0,4,Bot,,,,,455117,,,4.249293428,-138.8955387,-1.698161309,-9.583561506,34.22061494,-12.08725655,3.67,1.81,,,,94.3,2451,5.9,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.65,,,,,,,,38,3,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,204,0,0.063
SL,8/16/2023,86.3,-1.78,6.88,"Verlander, Justin",650559,434378,,foul,,,,,6,Bryan De La Cruz lines out to right fielder Kyle Tucker.,R,R,R,MIA,HOU,S,,,1,0,2023,0.25,0.4,0.43,2.41,,,669394,0,4,Bot,,,,,455117,,,4.746517072,-125.5679597,-5.200967146,1.636608593,25.58280876,-27.09071156,3.3,1.61,6,39.7,-23,86,2462,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.37,,,,,,,,38,2,Slider,2,6,2,6,6,2,2,6,Standard,Standard,166,0,-0.061
CU,8/16/2023,76.4,-1.82,6.97,"Verlander, Justin",650559,434378,,ball,,,,,11,Bryan De La Cruz lines out to right fielder Kyle Tucker.,R,R,R,MIA,HOU,B,,,0,0,2023,0.8,-0.98,-1.36,4.68,,,669394,0,4,Bot,,,,,455117,,,-0.450030198,-111.0943785,3.967156418,6.65184353,20.84785066,-41.25222352,3.62,1.74,,,,75.5,2514,5.8,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.69,,,,,,,,38,1,Curveball,2,6,2,6,6,2,2,6,Standard,Standard,39,0,0.045
FF,8/16/2023,94.5,-1.26,6.89,"Verlander, Justin",669394,434378,single,hit_into_play,,,,,2,Jake Burger singles on a line drive to center fielder Mauricio Dubon.,R,R,R,MIA,HOU,X,8,line_drive,1,0,2023,-0.83,1.51,0.23,3.09,,,,0,4,Bot,104.05,77.14,,,455117,,,5.685998941,-137.2955706,-7.449960288,-11.796881,34.27130299,-11.62973472,3.23,1.53,239,113.1,7,93.4,2379,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.48,0.729,0.687,0.9,1,1,0,5,37,2,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,203,0.032,0.352
FF,8/16/2023,93.8,-1.49,6.87,"Verlander, Justin",669394,434378,,ball,,,,,13,Jake Burger singles on a line drive to center fielder Mauricio Dubon.,R,R,R,MIA,HOU,B,,,0,0,2023,-0.97,1.62,-0.16,1.21,,,,0,4,Bot,,,,,455117,,,5.505333351,-135.9042324,-12.22958801,-13.21403449,33.66875462,-9.430106519,3.56,1.65,,,,92.2,2416,5.9,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.62,,,,,,,,37,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,210,0,0.036
FF,8/16/2023,96.5,-1.4,6.89,"Verlander, Justin",665862,434378,field_out,hit_into_play,,,,,9,Jazz Chisholm Jr.  flies out to center fielder Mauricio Dubon.,R,L,R,MIA,HOU,X,8,fly_ball,3,2,2023,-0.28,1.67,0.42,1.86,,605137,,2,3,Bot,101.49,52.48,,,455117,,,5.441961459,-139.9733854,-11.48447755,-5.013344601,34.25927206,-7.676430658,3.51,1.67,368,97.4,27,95.6,2337,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.35,0.337,0.542,0,1,0,0,5,32,8,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,204,-0.023,-0.304
CH,8/16/2023,85.9,-1.7,6.83,"Verlander, Justin",665862,434378,,foul,,,,,4,Jazz Chisholm Jr.  flies out to center fielder Mauricio Dubon.,R,L,R,MIA,HOU,S,,,3,2,2023,-1.28,0.77,-0.72,2.63,,605137,,2,3,Bot,,,,,455117,,,4.892453618,-125.0049353,-5.213455048,-14.42758233,25.99906776,-23.22697815,3.51,1.67,149,70.6,69,85.4,1695,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.44,,,,,,,,32,7,Changeup,2,6,2,6,6,2,2,6,Standard,Standard,232,0,0
FF,8/16/2023,96,-1.39,6.9,"Verlander, Justin",665862,434378,,foul,,,,,6,Jazz Chisholm Jr.  flies out to center fielder Mauricio Dubon.,R,L,R,MIA,HOU,S,,,3,2,2023,-0.49,1.55,0.51,2.91,,605137,,2,3,Bot,,,,,455117,,,6.106642449,-139.4599417,-8.383346492,-7.848058178,33.98756826,-10.26280452,3.51,1.67,185,73.9,20,95.4,2502,6.3,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.25,,,,,,,,32,6,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,202,0,0
SL,8/16/2023,89.7,-1.56,6.9,"Verlander, Justin",665862,434378,,ball,,,,,14,Jazz Chisholm Jr.  flies out to center fielder Mauricio Dubon.,R,L,R,MIA,HOU,B,,,2,2,2023,0.19,0.43,1.19,1.56,,605137,,2,3,Bot,,,,,455117,,,6.306821312,-130.2540361,-7.997807525,0.837072276,28.26889907,-25.71681715,3.63,1.69,,,,88.7,2541,5.8,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.66,,,,,,,,32,5,Slider,2,6,2,6,6,2,2,6,Standard,Standard,173,0,0.059
FF,8/16/2023,95.1,-1.61,6.78,"Verlander, Justin",665862,434378,,called_strike,,,,,8,Jazz Chisholm Jr.  flies out to center fielder Mauricio Dubon.,R,L,R,MIA,HOU,S,,,2,1,2023,-0.79,1.36,0.07,1.65,,605137,,2,3,Bot,,,,,455117,,,6.119623181,-137.9945027,-10.70937387,-11.50699548,32.02972197,-12.58743197,3.53,1.7,,,,94.1,2531,5.9,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.56,,,,,,,,32,4,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,213,0,-0.077
FF,8/16/2023,94.8,-1.48,6.92,"Verlander, Justin",665862,434378,,ball,,,,,14,Jazz Chisholm Jr.  flies out to center fielder Mauricio Dubon.,R,L,R,MIA,HOU,B,,,1,1,2023,-0.43,1.6,1.65,2.22,,605137,,2,3,Bot,,,,,455117,,,9.053466781,-137.4019215,-10.05471622,-7.511005688,32.30293136,-9.734538653,3.71,1.81,,,,93.8,2464,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.44,,,,,,,,32,3,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,205,0,0.023
CH,8/16/2023,84.3,-1.91,6.82,"Verlander, Justin",665862,434378,,ball,,,,,13,Jazz Chisholm Jr.  flies out to center fielder Mauricio Dubon.,R,L,R,MIA,HOU,B,,,0,1,2023,-1.3,1.47,-0.97,2.49,,605137,,2,3,Bot,,,,,455117,,,4.743610569,-122.4688873,-6.504334158,-13.98907618,25.83044199,-16.25928487,3.77,1.77,,,,83.6,2233,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.44,,,,,,,,32,2,Changeup,2,6,2,6,6,2,2,6,Standard,Standard,229,0,0.024
FF,8/16/2023,95.2,-1.47,6.92,"Verlander, Justin",665862,434378,,called_strike,,,,,3,Jazz Chisholm Jr.  flies out to center fielder Mauricio Dubon.,R,L,R,MIA,HOU,S,,,0,0,2023,-0.5,1.49,0.51,3.31,,605137,,2,3,Bot,,,,,455117,,,6.275818647,-138.4100765,-7.10793063,-7.830031526,32.09740081,-11.61357285,3.79,1.79,,,,94.6,2407,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.44,,,,,,,,32,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,206,0,-0.053
FF,8/16/2023,94.5,-1.44,6.93,"Verlander, Justin",605137,434378,double,hit_into_play,,,,,2,Josh Bell doubles (22) on a ground ball to right fielder Kyle Tucker.,R,L,R,MIA,HOU,X,9,ground_ball,1,0,2023,-0.67,1.47,0.17,3.65,,,,2,3,Bot,166.49,91.89,,,455117,,,5.62357397,-137.3147135,-6.002929197,-9.747296037,34.34905474,-12.47400675,3.71,1.79,62,104.7,1,93.3,2330,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.55,0.48,0.433,1.25,1,1,1,4,31,2,4-Seam Fastball,2,6,2,6,6,2,2,6,,Standard,208,0.016,0.206
CU,8/16/2023,78,-1.57,6.93,"Verlander, Justin",605137,434378,,ball,,,,,14,Josh Bell doubles (22) on a ground ball to right fielder Kyle Tucker.,R,L,R,MIA,HOU,B,,,0,0,2023,0.69,-0.98,0.94,2.15,,,,2,3,Bot,,,,,455117,,,4.081845294,-113.4923248,-1.552941975,5.154962374,22.41802527,-40.47525997,4,1.94,,,,77.1,2647,5.8,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.71,,,,,,,,31,1,Curveball,2,6,2,6,6,2,2,6,,Standard,39,0,0.016
SL,8/16/2023,87.4,-1.68,6.77,"Verlander, Justin",650333,434378,field_out,hit_into_play,,,,,6,Luis Arraez flies out to right fielder Kyle Tucker.,R,L,R,MIA,HOU,X,9,fly_ball,1,1,2023,0.16,0.23,0.5,2.24,,,,1,3,Bot,195.62,79.57,,,455117,,,4.924664598,-127.093678,-5.192026906,0.71364933,27.28460052,-28.79761944,3.16,1.5,341,93.3,38,87.1,2446,6.3,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.24,0.049,0.066,0,1,0,0,3,30,3,Slider,2,6,2,6,6,2,2,6,Standard,Strategic,168,-0.012,-0.162
CU,8/16/2023,77.4,-1.66,6.98,"Verlander, Justin",650333,434378,,ball,,,,,7,Luis Arraez flies out to right fielder Kyle Tucker.,R,L,R,MIA,HOU,B,,,0,1,2023,0.52,-1.05,-0.8,1.69,,,,1,3,Bot,,,,,455117,,,0.871643106,-112.7807931,-2.389099577,4.293876401,21.50887672,-40.88997917,3.23,1.39,,,,76.5,2487,5.7,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.83,,,,,,,,30,2,Curveball,2,6,2,6,6,2,2,6,Standard,Strategic,38,0,0.019
FF,8/16/2023,93.5,-1.37,7.05,"Verlander, Justin",650333,434378,,foul,,,,,11,Luis Arraez flies out to right fielder Kyle Tucker.,R,L,R,MIA,HOU,S,,,0,0,2023,-0.53,1.72,-0.38,3.82,,,,1,3,Bot,,,,,455117,,,3.635904973,-135.8949612,-6.186341638,-7.390394022,32.86635141,-9.743657218,3.16,1.5,258,83.1,48,91.4,2452,5.3,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,55.16,,,,,,,,30,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Strategic,206,0,-0.026
SL,8/16/2023,87.2,-1.56,6.88,"Verlander, Justin",624585,434378,field_out,hit_into_play,,,,,6,Jorge Soler flies out to center fielder Mauricio Dubon.,R,R,R,MIA,HOU,X,8,fly_ball,1,1,2023,0.51,0.52,0.4,2.37,,,,0,3,Bot,148.62,49.69,,,455117,,,3.643469758,-126.9399366,-5.690052504,4.727640956,27.15921172,-25.59489086,3.47,1.69,373,99.4,28,86.5,2421,5.9,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.61,0.517,0.919,0,1,0,0,6,29,3,Slider,2,6,2,6,6,2,2,6,,Strategic,172,-0.019,-0.229
SL,8/16/2023,86.1,-1.6,6.88,"Verlander, Justin",624585,434378,,ball,,,,,11,Jorge Soler flies out to center fielder Mauricio Dubon.,R,R,R,MIA,HOU,B,,,0,1,2023,0.02,0.4,-0.35,3.87,,,,0,3,Bot,,,,,455117,,,2.898297516,-125.4534006,-1.743520492,-0.368062516,25.42480088,-27.82608854,3.65,1.74,,,,85.4,2408,5.8,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.71,,,,,,,,29,2,Slider,2,6,2,6,6,2,2,6,Standard,Strategic,154,0,0.028
FF,8/16/2023,93.7,-1.37,6.9,"Verlander, Justin",624585,434378,,foul,,,,,2,Jorge Soler flies out to center fielder Mauricio Dubon.,R,R,R,MIA,HOU,S,,,0,0,2023,-0.57,1.74,0.1,3.33,,,,0,3,Bot,,,,,455117,,,5.014958146,-136.2338952,-7.232157063,-8.18170371,31.27847894,-9.16187962,3.47,1.69,208,82.9,59,92.9,2468,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.53,,,,,,,,29,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Strategic,204,0,-0.038
FF,8/16/2023,94.9,-1.23,6.88,"Verlander, Justin",542932,434378,field_out,hit_into_play,,,,,4,"Jon Berti grounds out, pitcher Justin Verlander to first baseman Jon Singleton.",R,R,R,MIA,HOU,X,1,ground_ball,3,2,2023,-0.84,1.34,-0.52,2.31,,,,2,2,Bot,132.48,186.5,,,455117,,,3.711541122,-137.7570252,-9.147773414,-11.49947243,34.57138099,-13.24225285,3.33,1.56,4,69.5,-26,93.9,2306,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.4,0.054,0.053,0,1,0,0,2,21,6,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,202,-0.009,-0.13
FF,8/16/2023,96.7,-1.28,6.9,"Verlander, Justin",542932,434378,,ball,,,,,12,"Jon Berti grounds out, pitcher Justin Verlander to first baseman Jon Singleton.",R,R,R,MIA,HOU,B,,,2,2,2023,-0.23,1.71,0.29,4.75,,,,2,2,Bot,,,,,455117,,,4.671713238,-140.640006,-3.966208767,-4.218500208,37.46304013,-9.014062246,3.54,1.73,,,,95.5,2366,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.5,,,,,,,,21,5,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,203,0,0.04
FF,8/16/2023,94.3,-1.28,6.89,"Verlander, Justin",542932,434378,,foul,,,,,12,"Jon Berti grounds out, pitcher Justin Verlander to first baseman Jon Singleton.",R,R,R,MIA,HOU,S,,,2,1,2023,-0.62,1.52,0.01,3.74,,,,2,2,Bot,,,,,455117,,,4.717640323,-137.2116207,-5.830951016,-8.897187412,31.3610466,-11.94642895,3.33,1.56,252,75.6,36,93.8,2261,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.44,,,,,,,,21,4,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,204,0,-0.031
CU,8/16/2023,78.2,-1.49,6.86,"Verlander, Justin",542932,434378,,ball,,,,,14,"Jon Berti grounds out, pitcher Justin Verlander to first baseman Jon Singleton.",R,R,R,MIA,HOU,B,,,1,1,2023,0.65,-1.07,1.22,1.16,,,,2,2,Bot,,,,,455117,,,4.615254516,-113.7260508,-3.373328476,4.731112233,22.34500715,-40.98625715,3.4,1.63,,,,77.5,2517,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.53,,,,,,,,21,3,Curveball,2,5,2,5,5,2,2,5,Standard,Standard,38,0,0.021
FF,8/16/2023,94.9,-1.34,6.89,"Verlander, Justin",542932,434378,,foul,,,,,9,"Jon Berti grounds out, pitcher Justin Verlander to first baseman Jon Singleton.",R,R,R,MIA,HOU,S,,,1,0,2023,-0.71,1.57,0.54,2.11,,,,2,2,Bot,,,,,455117,,,6.480561501,-137.6487998,-10.23217019,-10.56060377,33.74785162,-9.976884129,3.33,1.56,217,73.1,50,93.9,2472,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.36,,,,,,,,21,2,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,210,0,-0.022
FF,8/16/2023,94.5,-1.52,6.8,"Verlander, Justin",542932,434378,,ball,,,,,14,"Jon Berti grounds out, pitcher Justin Verlander to first baseman Jon Singleton.",R,R,R,MIA,HOU,B,,,0,0,2023,-0.89,1.47,1.13,1.86,,,,2,2,Bot,,,,,455117,,,8.80740473,-136.9817227,-10.32618779,-13.2599276,32.56784593,-11.37626262,3.47,1.73,,,,93.5,2459,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.44,,,,,,,,21,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,209,0,0.016
SL,8/16/2023,86.5,-1.53,6.83,"Verlander, Justin",663743,434378,field_out,hit_into_play,,,,,9,Nick Fortes pops out to catcher Martin Maldonado in foul territory.,R,R,R,MIA,HOU,X,2,popup,1,1,2023,0.33,0.46,0.67,1.93,,,,1,2,Bot,116.99,199.76,,,455117,,,4.559019482,-125.8244687,-6.382415493,2.579281224,25.25265781,-26.17176176,3.21,1.52,24,73.8,82,85.9,2487,5.9,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.58,0.001,0,0,1,0,0,3,20,3,Slider,2,5,2,5,5,2,2,5,Standard,Standard,148,-0.015,-0.162
FF,8/16/2023,95.6,-1.41,6.8,"Verlander, Justin",663743,434378,,ball,,,,,12,Nick Fortes pops out to catcher Martin Maldonado in foul territory.,R,R,R,MIA,HOU,B,,,0,1,2023,-0.64,1.47,1.13,4.25,,,,1,2,Bot,,,,,455117,,,8.090601548,-138.933781,-4.356641929,-10.14267149,33.17363131,-12.4171774,3.44,1.59,,,,94.9,2353,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.38,,,,,,,,20,2,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,207,0,0.019
FF,8/16/2023,95,-1.4,6.86,"Verlander, Justin",663743,434378,,foul,,,,,9,Nick Fortes pops out to catcher Martin Maldonado in foul territory.,R,R,R,MIA,HOU,S,,,0,0,2023,-0.74,1.56,0.42,1.97,,,,1,2,Bot,,,,,455117,,,6.336205171,-137.8162357,-10.50195427,-10.86223497,31.19572994,-10.07705444,3.21,1.52,184,72.7,60,93.9,2419,5.8,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.66,,,,,,,,20,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,209,0,-0.026
FF,8/16/2023,95.1,-1.49,6.83,"Verlander, Justin",660821,434378,strikeout,swinging_strike,,,,,12,Jesus Sanchez strikes out swinging.,R,L,R,MIA,HOU,S,2,,2,2,2023,-0.53,1.61,0.86,3.43,,,,0,2,Bot,,,,,455117,,,7.287964805,-138.1533161,-6.806434032,-8.471147981,30.85573741,-10.21658589,3.44,1.65,,,,94.2,2395,5.8,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.66,,,0,1,0,0,,19,6,4-Seam Fastball,2,5,2,5,5,2,2,5,,Strategic,206,-0.022,-0.215
FF,8/16/2023,95.9,-1.38,6.84,"Verlander, Justin",660821,434378,,foul,,,,,8,Jesus Sanchez strikes out swinging.,R,L,R,MIA,HOU,S,,,2,2,2023,-0.81,1.49,-0.03,2.09,,,,0,2,Bot,,,,,455117,,,5.370723008,-139.1952575,-10.18028033,-11.76835119,33.47449455,-10.69735158,3.44,1.65,281,88.9,28,95,2412,6.1,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.43,,,,,,,,19,5,4-Seam Fastball,2,5,2,5,5,2,2,5,,Standard,207,0,0
FF,8/16/2023,95.6,-1.6,6.76,"Verlander, Justin",660821,434378,,ball,,,,,12,Jesus Sanchez strikes out swinging.,R,L,R,MIA,HOU,B,,,1,2,2023,-0.76,1.49,0.85,3.05,,,,0,2,Bot,,,,,455117,,,8.072451543,-138.860949,-7.363541554,-11.69800823,33.2417428,-11.41164194,3.74,1.82,,,,94.2,2314,5.7,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.77,,,,,,,,19,4,4-Seam Fastball,2,5,2,5,5,2,2,5,,Standard,208,0,0.041
SL,8/16/2023,88,-1.51,6.87,"Verlander, Justin",660821,434378,,foul,,,,,14,Jesus Sanchez strikes out swinging.,R,L,R,MIA,HOU,S,,,1,1,2023,0.43,0.58,1.02,2.3,,,,0,2,Bot,,,,,455117,,,5.235338777,-127.976108,-6.135777799,3.580800403,26.92070004,-24.69534513,3.44,1.65,4,99.6,-32,87.4,2481,6,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.49,,,,,,,,19,3,Slider,2,5,2,5,5,2,2,5,Standard,Standard,179,0,-0.055
SL,8/16/2023,87.8,-1.59,6.81,"Verlander, Justin",660821,434378,,ball,,,,,14,Jesus Sanchez strikes out swinging.,R,L,R,MIA,HOU,B,,,0,1,2023,0.09,0.49,1.29,1.17,,,,0,2,Bot,,,,,455117,,,6.766702155,-127.50146,-8.535696939,-0.372891015,24.74385337,-25.26249248,3.6,1.73,,,,87.7,2494,6.2,716972,434378,455117,572138,514888,608324,665161,676801,643289,663656,54.3,,,,,,,,19,2,Slider,2,5,2,5,5,2,2,5,Standard,Standard,181,0,0.028
